V1 V2 V3 V4 V5
0.323529411764706 0.323529411764706 0.352941176470588 0.323529411764706 0
0.411764705882353 0.382352941176471 0.382352941176471 0.382352941176471 1
0.1875 0.1875 0.181818181818182 0.181818181818182 0
0.25 0.21875 0.264705882352941 0.235294117647059 0
0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 1
0.333333333333333 0.303030303030303 0.333333333333333 0.333333333333333 1
0.352941176470588 0.352941176470588 0.352941176470588 0.352941176470588 1
0.32258064516129 0.32258064516129 0.366666666666667 0.366666666666667 0
0.375 0.375 0.375 0.375 0
0.4 0.4 0.428571428571429 0.4 1
0.405405405405405 0.405405405405405 0.405405405405405 0.432432432432432 1
0.432432432432432 0.432432432432432 0.405405405405405 0.432432432432432 1
0.432432432432432 0.405405405405405 0.388888888888889 0.416666666666667 1
0.421052631578947 0.421052631578947 0.405405405405405 0.432432432432432 1
0.352941176470588 0.323529411764706 0.361111111111111 0.361111111111111 1
0.352941176470588 0.323529411764706 0.352941176470588 0.352941176470588 1
0.333333333333333 0.333333333333333 0.342857142857143 0.342857142857143 1
0.0645161290322581 0.0645161290322581 0.0967741935483871 0.0645161290322581 0
0.303030303030303 0.272727272727273 0.303030303030303 0.333333333333333 0
0.294117647058824 0.323529411764706 0.333333333333333 0.333333333333333 1
0.352941176470588 0.352941176470588 0.382352941176471 0.382352941176471 1
0.411764705882353 0.411764705882353 0.424242424242424 0.424242424242424 1
0.371428571428571 0.371428571428571 0.371428571428571 0.4 1
0.371428571428571 0.4 0.382352941176471 0.411764705882353 1
0.371428571428571 0.371428571428571 0.382352941176471 0.411764705882353 1
0.411764705882353 0.411764705882353 0.4 0.4 1
0.382352941176471 0.411764705882353 0.411764705882353 0.411764705882353 1
0.441176470588235 0.441176470588235 0.4 0.428571428571429 1
0.258064516129032 0.290322580645161 0.3125 0.28125 0
0.258064516129032 0.225806451612903 0.272727272727273 0.272727272727273 0
0.305555555555556 0.333333333333333 0.371428571428571 0.371428571428571 0
0.272727272727273 0.303030303030303 0.333333333333333 0.303030303030303 0
0.405405405405405 0.405405405405405 0.432432432432432 0.432432432432432 1
0.421052631578947 0.394736842105263 0.447368421052632 0.421052631578947 0
0.363636363636364 0.333333333333333 0.324324324324324 0.324324324324324 0
0.387096774193548 0.387096774193548 0.393939393939394 0.393939393939394 0
0.236842105263158 0.236842105263158 0.3125 0.28125 0
0.419354838709677 0.387096774193548 0.419354838709677 0.387096774193548 1
0.419354838709677 0.387096774193548 0.419354838709677 0.387096774193548 1
0.375 0.375 0.363636363636364 0.393939393939394 1
0.375 0.375 0.387096774193548 0.387096774193548 1
0.393939393939394 0.393939393939394 0.393939393939394 0.393939393939394 1
0.375 0.375 0.342857142857143 0.342857142857143 1
0.3125 0.3125 0.34375 0.34375 0
0.363636363636364 0.363636363636364 0.382352941176471 0.382352941176471 1
0.419354838709677 0.387096774193548 0.419354838709677 0.387096774193548 1
0.393939393939394 0.363636363636364 0.40625 0.375 1
0.419354838709677 0.387096774193548 0.419354838709677 0.387096774193548 1
0.424242424242424 0.393939393939394 0.454545454545455 0.393939393939394 1
0.46875 0.4375 0.424242424242424 0.454545454545455 1
0.46875 0.4375 0.424242424242424 0.454545454545455 1
0.46875 0.4375 0.454545454545455 0.454545454545455 1
0.4375 0.4375 0.454545454545455 0.424242424242424 1
0.454545454545455 0.424242424242424 0.441176470588235 0.441176470588235 1
0.411764705882353 0.411764705882353 0.428571428571429 0.4 1
0.424242424242424 0.424242424242424 0.454545454545455 0.424242424242424 1
0.40625 0.40625 0.424242424242424 0.424242424242424 1
0.40625 0.40625 0.40625 0.4375 1
0.258064516129032 0.290322580645161 0.290322580645161 0.290322580645161 0
0.333333333333333 0.333333333333333 0.354838709677419 0.354838709677419 0
0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0
0.387096774193548 0.387096774193548 0.366666666666667 0.333333333333333 1
0.387096774193548 0.354838709677419 0.4 0.333333333333333 1
0.387096774193548 0.419354838709677 0.387096774193548 0.354838709677419 1
0.387096774193548 0.387096774193548 0.387096774193548 0.387096774193548 1
0.387096774193548 0.387096774193548 0.366666666666667 0.333333333333333 1
0.354838709677419 0.354838709677419 0.333333333333333 0.333333333333333 1
0.214285714285714 0.25 0.214285714285714 0.178571428571429 0
0.3 0.3 0.275862068965517 0.241379310344828 0
0.387096774193548 0.387096774193548 0.3 0.266666666666667 0
0.387096774193548 0.354838709677419 0.3 0.3 0
0.387096774193548 0.387096774193548 0.3 0.333333333333333 0
0.375 0.375 0.333333333333333 0.333333333333333 0
0.433333333333333 0.433333333333333 0.379310344827586 0.379310344827586 0
0.451612903225806 0.419354838709677 0.387096774193548 0.387096774193548 1
0.375 0.375 0.354838709677419 0.354838709677419 1
0.290322580645161 0.32258064516129 0.32258064516129 0.32258064516129 0
0.266666666666667 0.3 0.3 0.3 0
0.3 0.3 0.310344827586207 0.310344827586207 0
0.103448275862069 0.103448275862069 0.142857142857143 0.107142857142857 0
0.178571428571429 0.178571428571429 0.206896551724138 0.206896551724138 0
0.303030303030303 0.303030303030303 0.323529411764706 0.323529411764706 1
0.352941176470588 0.352941176470588 0.342857142857143 0.342857142857143 1
0.387096774193548 0.387096774193548 0.363636363636364 0.363636363636364 1
0.387096774193548 0.387096774193548 0.363636363636364 0.363636363636364 1
0.40625 0.375 0.40625 0.375 1
0.375 0.40625 0.393939393939394 0.363636363636364 1
0.40625 0.375 0.382352941176471 0.352941176470588 1
0.393939393939394 0.393939393939394 0.371428571428571 0.371428571428571 1
0.40625 0.375 0.40625 0.375 1
0.40625 0.375 0.375 0.375 1
0.393939393939394 0.363636363636364 0.393939393939394 0.363636363636364 1
0.363636363636364 0.363636363636364 0.363636363636364 0.363636363636364 1
0.375 0.375 0.34375 0.34375 1
0.40625 0.375 0.40625 0.375 1
0.387096774193548 0.354838709677419 0.375 0.34375 1
0.387096774193548 0.354838709677419 0.387096774193548 0.387096774193548 1
0.393939393939394 0.393939393939394 0.375 0.40625 1
0.40625 0.375 0.40625 0.40625 1
0.375 0.375 0.363636363636364 0.363636363636364 1
0.393939393939394 0.363636363636364 0.375 0.375 1
0.40625 0.40625 0.393939393939394 0.393939393939394 1
0.393939393939394 0.363636363636364 0.393939393939394 0.363636363636364 1
0.40625 0.40625 0.393939393939394 0.393939393939394 1
0.424242424242424 0.363636363636364 0.4375 0.375 1
0.4375 0.40625 0.424242424242424 0.393939393939394 1
0.40625 0.40625 0.40625 0.40625 1
0.40625 0.40625 0.393939393939394 0.393939393939394 1
0.40625 0.40625 0.393939393939394 0.363636363636364 1
0.424242424242424 0.424242424242424 0.411764705882353 0.411764705882353 1
0.424242424242424 0.424242424242424 0.411764705882353 0.411764705882353 1
0.393939393939394 0.393939393939394 0.411764705882353 0.411764705882353 1
0.40625 0.40625 0.393939393939394 0.393939393939394 1
0.393939393939394 0.393939393939394 0.393939393939394 0.363636363636364 1
0.419354838709677 0.387096774193548 0.4375 0.40625 1
0.393939393939394 0.393939393939394 0.40625 0.375 1
0.375 0.375 0.393939393939394 0.363636363636364 1
0.393939393939394 0.363636363636364 0.393939393939394 0.393939393939394 1
0.375 0.375 0.40625 0.375 1
0.40625 0.40625 0.40625 0.40625 1
0.40625 0.40625 0.393939393939394 0.393939393939394 1
0.40625 0.375 0.40625 0.375 1
0.40625 0.40625 0.40625 0.40625 1
0.393939393939394 0.393939393939394 0.40625 0.40625 1
0.393939393939394 0.393939393939394 0.393939393939394 0.393939393939394 1
0.424242424242424 0.393939393939394 0.4375 0.40625 1
0.40625 0.40625 0.4375 0.4375 1
0.424242424242424 0.393939393939394 0.40625 0.40625 1
0.4375 0.40625 0.424242424242424 0.424242424242424 1
0.393939393939394 0.393939393939394 0.424242424242424 0.424242424242424 1
0.424242424242424 0.393939393939394 0.424242424242424 0.424242424242424 1
0.393939393939394 0.393939393939394 0.424242424242424 0.393939393939394 1
0.393939393939394 0.393939393939394 0.424242424242424 0.424242424242424 1
0.393939393939394 0.393939393939394 0.424242424242424 0.393939393939394 1
0.419354838709677 0.419354838709677 0.419354838709677 0.419354838709677 1
0.393939393939394 0.393939393939394 0.393939393939394 0.393939393939394 1
0.363636363636364 0.363636363636364 0.40625 0.375 1
0.34375 0.375 0.354838709677419 0.354838709677419 1
0.354838709677419 0.354838709677419 0.379310344827586 0.379310344827586 0
0.34375 0.34375 0.366666666666667 0.366666666666667 0
0.375 0.375 0.387096774193548 0.387096774193548 0
0.387096774193548 0.419354838709677 0.387096774193548 0.387096774193548 1
0.375 0.375 0.375 0.375 1
0.375 0.375 0.375 0.375 1
0.375 0.375 0.40625 0.375 1
0.393939393939394 0.393939393939394 0.4375 0.375 1
0.411764705882353 0.411764705882353 0.411764705882353 0.411764705882353 1
0.424242424242424 0.424242424242424 0.454545454545455 0.393939393939394 1
0.40625 0.40625 0.40625 0.40625 1
0.363636363636364 0.363636363636364 0.419354838709677 0.419354838709677 1
0.375 0.40625 0.40625 0.40625 1
0.375 0.375 0.375 0.375 1
0.363636363636364 0.363636363636364 0.375 0.375 1
0.375 0.375 0.387096774193548 0.354838709677419 1
0.40625 0.40625 0.40625 0.375 1
0.40625 0.40625 0.40625 0.34375 1
0.393939393939394 0.393939393939394 0.40625 0.375 1
0.40625 0.40625 0.40625 0.375 1
0.363636363636364 0.363636363636364 0.375 0.375 1
0.387096774193548 0.419354838709677 0.419354838709677 0.387096774193548 1
0.375 0.375 0.40625 0.40625 1
0.424242424242424 0.393939393939394 0.4375 0.40625 1
0.3 0.333333333333333 0.333333333333333 0.3 0
0.375 0.4375 0.375 0.40625 1
0.387096774193548 0.387096774193548 0.375 0.375 1
0.32258064516129 0.387096774193548 0.354838709677419 0.387096774193548 1
0.3125 0.34375 0.354838709677419 0.387096774193548 1
0.354838709677419 0.387096774193548 0.34375 0.34375 1
0.32258064516129 0.354838709677419 0.32258064516129 0.354838709677419 1
0.193548387096774 0.193548387096774 0.2 0.2 0
0.375 0.40625 0.387096774193548 0.387096774193548 1
0.40625 0.4375 0.40625 0.4375 1
0.375 0.40625 0.34375 0.375 1
0.375 0.40625 0.375 0.40625 1
0.375 0.40625 0.387096774193548 0.419354838709677 1
0.387096774193548 0.419354838709677 0.40625 0.4375 1
0.363636363636364 0.393939393939394 0.375 0.375 1
0.387096774193548 0.419354838709677 0.354838709677419 0.387096774193548 1
0.375 0.40625 0.34375 0.375 1
0.387096774193548 0.419354838709677 0.375 0.375 1
0.28125 0.28125 0.32258064516129 0.290322580645161 0
0.393939393939394 0.363636363636364 0.393939393939394 0.363636363636364 1
0.393939393939394 0.363636363636364 0.352941176470588 0.352941176470588 1
0.363636363636364 0.333333333333333 0.342857142857143 0.342857142857143 1
0.393939393939394 0.333333333333333 0.352941176470588 0.352941176470588 1
0.363636363636364 0.333333333333333 0.352941176470588 0.352941176470588 1
0.393939393939394 0.363636363636364 0.352941176470588 0.352941176470588 1
0.40625 0.40625 0.4 0.4 1
0.424242424242424 0.424242424242424 0.428571428571429 0.4 1
0.441176470588235 0.411764705882353 0.428571428571429 0.4 1
0.428571428571429 0.428571428571429 0.428571428571429 0.428571428571429 1
0.484848484848485 0.454545454545455 0.441176470588235 0.470588235294118 1
0.441176470588235 0.470588235294118 0.428571428571429 0.428571428571429 1
0.428571428571429 0.457142857142857 0.428571428571429 0.428571428571429 1
0.454545454545455 0.454545454545455 0.424242424242424 0.454545454545455 1
0.40625 0.40625 0.4375 0.40625 1
0.375 0.375 0.34375 0.375 1
0.166666666666667 0.166666666666667 0.206896551724138 0.206896551724138 0
0.1 0.133333333333333 0.148148148148148 0.148148148148148 0
0.393939393939394 0.393939393939394 0.393939393939394 0.363636363636364 1
0.387096774193548 0.419354838709677 0.40625 0.40625 1
0.451612903225806 0.419354838709677 0.40625 0.40625 1
0.40625 0.40625 0.393939393939394 0.363636363636364 1
0.4375 0.40625 0.393939393939394 0.363636363636364 1
0.333333333333333 0.333333333333333 0.366666666666667 0.3 0
0.28125 0.25 0.28125 0.25 0
0.214285714285714 0.214285714285714 0.206896551724138 0.206896551724138 0
0.375 0.34375 0.375 0.375 1
0.387096774193548 0.387096774193548 0.363636363636364 0.363636363636364 1
0.375 0.375 0.40625 0.375 1
0.419354838709677 0.419354838709677 0.419354838709677 0.387096774193548 1
0.34375 0.34375 0.387096774193548 0.387096774193548 0
0.375 0.375 0.354838709677419 0.354838709677419 0
0.40625 0.375 0.40625 0.375 0
0.375 0.375 0.40625 0.375 1
0.363636363636364 0.363636363636364 0.40625 0.375 1
0.393939393939394 0.393939393939394 0.375 0.375 1
0.266666666666667 0.266666666666667 0.3 0.266666666666667 0
0.34375 0.375 0.387096774193548 0.354838709677419 0
0.375 0.375 0.419354838709677 0.387096774193548 1
0.363636363636364 0.393939393939394 0.393939393939394 0.393939393939394 1
0.363636363636364 0.363636363636364 0.40625 0.375 1
0.1 0.133333333333333 0.137931034482759 0.103448275862069 0
0.0344827586206897 0.0689655172413793 0.0357142857142857 0.0357142857142857 0
0.354838709677419 0.354838709677419 0.366666666666667 0.4 0
0.363636363636364 0.393939393939394 0.375 0.40625 1
0.363636363636364 0.424242424242424 0.363636363636364 0.393939393939394 1
0.393939393939394 0.424242424242424 0.40625 0.40625 1
0.382352941176471 0.411764705882353 0.393939393939394 0.424242424242424 1
0.363636363636364 0.393939393939394 0.363636363636364 0.424242424242424 1
0.363636363636364 0.393939393939394 0.375 0.40625 1
0.375 0.40625 0.375 0.40625 1
0.393939393939394 0.393939393939394 0.393939393939394 0.393939393939394 1
0.375 0.40625 0.387096774193548 0.387096774193548 1
0.375 0.40625 0.40625 0.40625 1
0.40625 0.4375 0.4375 0.40625 1
0.393939393939394 0.424242424242424 0.40625 0.40625 1
0.393939393939394 0.424242424242424 0.424242424242424 0.424242424242424 1
0.225806451612903 0.258064516129032 0.266666666666667 0.266666666666667 1
0.393939393939394 0.393939393939394 0.393939393939394 0.424242424242424 1
0.393939393939394 0.424242424242424 0.424242424242424 0.424242424242424 1
0.375 0.40625 0.40625 0.40625 1
0.40625 0.40625 0.40625 0.40625 1
0.393939393939394 0.393939393939394 0.40625 0.40625 1
0.4375 0.4375 0.424242424242424 0.424242424242424 1
0.424242424242424 0.424242424242424 0.424242424242424 0.424242424242424 1
0.424242424242424 0.454545454545455 0.454545454545455 0.454545454545455 1
0.441176470588235 0.441176470588235 0.441176470588235 0.441176470588235 1
0.411764705882353 0.441176470588235 0.411764705882353 0.411764705882353 1
0.428571428571429 0.428571428571429 0.441176470588235 0.411764705882353 1
0.424242424242424 0.454545454545455 0.4375 0.4375 1
0.424242424242424 0.424242424242424 0.4375 0.40625 1
0.393939393939394 0.393939393939394 0.40625 0.40625 1
0.382352941176471 0.382352941176471 0.363636363636364 0.393939393939394 1
0.393939393939394 0.393939393939394 0.40625 0.40625 1
0.371428571428571 0.371428571428571 0.411764705882353 0.382352941176471 1
0.4 0.4 0.411764705882353 0.441176470588235 1
0.411764705882353 0.441176470588235 0.441176470588235 0.441176470588235 1
0.428571428571429 0.428571428571429 0.441176470588235 0.441176470588235 1
0.324324324324324 0.324324324324324 0.382352941176471 0.382352941176471 0
0.416666666666667 0.416666666666667 0.441176470588235 0.441176470588235 1
0.441176470588235 0.470588235294118 0.441176470588235 0.411764705882353 1
0.4 0.428571428571429 0.388888888888889 0.416666666666667 1
0.411764705882353 0.441176470588235 0.428571428571429 0.428571428571429 1
0.4 0.428571428571429 0.428571428571429 0.428571428571429 1
0.428571428571429 0.4 0.411764705882353 0.441176470588235 1
0.411764705882353 0.441176470588235 0.411764705882353 0.441176470588235 1
0.4 0.428571428571429 0.428571428571429 0.428571428571429 1
0.333333333333333 0.333333333333333 0.40625 0.375 0
0.388888888888889 0.388888888888889 0.388888888888889 0.416666666666667 1
0.4 0.4 0.4 0.4 1
0.411764705882353 0.382352941176471 0.411764705882353 0.382352941176471 1
0.4 0.4 0.428571428571429 0.4 1
0.444444444444444 0.416666666666667 0.444444444444444 0.444444444444444 1
0.416666666666667 0.416666666666667 0.457142857142857 0.428571428571429 1
0.361111111111111 0.361111111111111 0.428571428571429 0.371428571428571 1
0.411764705882353 0.441176470588235 0.428571428571429 0.4 1
0.3125 0.34375 0.34375 0.34375 0
0.424242424242424 0.424242424242424 0.411764705882353 0.411764705882353 1
0.393939393939394 0.393939393939394 0.40625 0.375 1
0.375 0.40625 0.375 0.40625 1
0.40625 0.40625 0.375 0.40625 1
0.375 0.40625 0.419354838709677 0.387096774193548 1
0.363636363636364 0.393939393939394 0.387096774193548 0.419354838709677 1
0.166666666666667 0.2 0.241379310344828 0.206896551724138 0
0.32258064516129 0.354838709677419 0.354838709677419 0.354838709677419 0
0.419354838709677 0.451612903225806 0.424242424242424 0.393939393939394 1
0.424242424242424 0.393939393939394 0.411764705882353 0.382352941176471 1
0.40625 0.4375 0.411764705882353 0.382352941176471 1
0.424242424242424 0.424242424242424 0.411764705882353 0.411764705882353 1
0.40625 0.4375 0.424242424242424 0.393939393939394 1
0.40625 0.375 0.40625 0.375 1
0.354838709677419 0.387096774193548 0.387096774193548 0.354838709677419 0
0.352941176470588 0.352941176470588 0.363636363636364 0.363636363636364 0
0.375 0.40625 0.393939393939394 0.393939393939394 1
0.4375 0.375 0.424242424242424 0.393939393939394 1
0.40625 0.375 0.393939393939394 0.393939393939394 1
0.4375 0.375 0.393939393939394 0.363636363636364 1
0.40625 0.40625 0.393939393939394 0.393939393939394 1
0.40625 0.375 0.40625 0.40625 1
0.40625 0.375 0.40625 0.375 1
0.375 0.375 0.393939393939394 0.393939393939394 1
0.40625 0.375 0.40625 0.4375 1
0.40625 0.40625 0.40625 0.4375 1
0.40625 0.40625 0.393939393939394 0.393939393939394 1
0.40625 0.375 0.4375 0.40625 1
0.393939393939394 0.363636363636364 0.424242424242424 0.424242424242424 1
0.393939393939394 0.363636363636364 0.393939393939394 0.393939393939394 1
0.393939393939394 0.424242424242424 0.40625 0.4375 1
0.375 0.375 0.40625 0.375 1
0.375 0.40625 0.375 0.375 1
0.375 0.375 0.363636363636364 0.393939393939394 1
0.375 0.375 0.387096774193548 0.387096774193548 1
0.419354838709677 0.419354838709677 0.40625 0.40625 1
0.393939393939394 0.393939393939394 0.40625 0.40625 1
0.40625 0.40625 0.40625 0.40625 1
0.393939393939394 0.393939393939394 0.382352941176471 0.411764705882353 1
0.354838709677419 0.387096774193548 0.354838709677419 0.354838709677419 1
0.393939393939394 0.393939393939394 0.363636363636364 0.393939393939394 1
0.375 0.375 0.375 0.40625 1
0.290322580645161 0.290322580645161 0.344827586206897 0.344827586206897 0
0.454545454545455 0.454545454545455 0.424242424242424 0.454545454545455 1
0.441176470588235 0.411764705882353 0.428571428571429 0.4 1
0.470588235294118 0.441176470588235 0.428571428571429 0.457142857142857 1
0.4375 0.40625 0.424242424242424 0.424242424242424 1
0.387096774193548 0.354838709677419 0.40625 0.375 1
0.375 0.375 0.375 0.375 1
0.387096774193548 0.387096774193548 0.375 0.375 1
0.375 0.34375 0.387096774193548 0.387096774193548 1
0.1 0.1 0.103448275862069 0.103448275862069 0
0.3 0.333333333333333 0.333333333333333 0.3 0
0.266666666666667 0.266666666666667 0.3 0.266666666666667 0
0.354838709677419 0.354838709677419 0.363636363636364 0.333333333333333 1
0.375 0.34375 0.375 0.34375 1
0.354838709677419 0.32258064516129 0.375 0.34375 1
0.375 0.34375 0.363636363636364 0.333333333333333 1
0.393939393939394 0.393939393939394 0.382352941176471 0.382352941176471 1
0.375 0.34375 0.40625 0.375 1
0.375 0.34375 0.40625 0.375 1
0.40625 0.375 0.424242424242424 0.393939393939394 1
0.393939393939394 0.363636363636364 0.393939393939394 0.393939393939394 1
0.375 0.375 0.424242424242424 0.393939393939394 1
0.375 0.375 0.393939393939394 0.393939393939394 1
0.375 0.375 0.375 0.375 1
0.40625 0.375 0.40625 0.375 1
0.40625 0.375 0.40625 0.375 1
0.419354838709677 0.419354838709677 0.411764705882353 0.411764705882353 1
0.4375 0.4375 0.424242424242424 0.424242424242424 1
0.4375 0.40625 0.424242424242424 0.454545454545455 1
0.40625 0.40625 0.393939393939394 0.393939393939394 1
0.233333333333333 0.2 0.275862068965517 0.241379310344828 0
0.40625 0.40625 0.387096774193548 0.419354838709677 1
0.375 0.375 0.375 0.375 1
0.375 0.40625 0.375 0.40625 1
0.363636363636364 0.363636363636364 0.419354838709677 0.387096774193548 1
0.387096774193548 0.419354838709677 0.375 0.40625 1
0.363636363636364 0.363636363636364 0.363636363636364 0.363636363636364 1
0.375 0.375 0.375 0.375 1
0.40625 0.40625 0.363636363636364 0.363636363636364 1
0.375 0.375 0.375 0.375 1
0.375 0.40625 0.393939393939394 0.393939393939394 1
0.387096774193548 0.419354838709677 0.387096774193548 0.419354838709677 1
0.133333333333333 0.133333333333333 0.137931034482759 0.137931034482759 0
0.375 0.375 0.363636363636364 0.363636363636364 1
0.375 0.375 0.333333333333333 0.393939393939394 1
0.375 0.40625 0.375 0.40625 1
0.387096774193548 0.419354838709677 0.375 0.40625 1
0.354838709677419 0.419354838709677 0.375 0.375 1
0.34375 0.40625 0.375 0.375 1
0.387096774193548 0.419354838709677 0.387096774193548 0.419354838709677 1
0.375 0.40625 0.375 0.40625 1
0.354838709677419 0.419354838709677 0.375 0.375 1
0.34375 0.40625 0.375 0.375 1
0.387096774193548 0.387096774193548 0.354838709677419 0.387096774193548 0
0.375 0.4375 0.393939393939394 0.393939393939394 1
0.393939393939394 0.424242424242424 0.424242424242424 0.424242424242424 1
0.393939393939394 0.424242424242424 0.393939393939394 0.424242424242424 1
0.40625 0.40625 0.393939393939394 0.393939393939394 1
0.424242424242424 0.424242424242424 0.393939393939394 0.393939393939394 1
0.411764705882353 0.441176470588235 0.411764705882353 0.411764705882353 1
0.424242424242424 0.454545454545455 0.411764705882353 0.411764705882353 1
0.411764705882353 0.441176470588235 0.4 0.4 1
0.4 0.4 0.382352941176471 0.411764705882353 1
0.0344827586206897 0.0689655172413793 0.0740740740740741 0 0
0.166666666666667 0.166666666666667 0.111111111111111 0.111111111111111 0
0.172413793103448 0.206896551724138 0.148148148148148 0.111111111111111 0
0.241379310344828 0.275862068965517 0.185185185185185 0.185185185185185 0
0.3 0.333333333333333 0.285714285714286 0.25 0
0.310344827586207 0.344827586206897 0.321428571428571 0.25 0
0.310344827586207 0.310344827586207 0.285714285714286 0.25 0
0.3 0.333333333333333 0.285714285714286 0.25 0
0.354838709677419 0.354838709677419 0.310344827586207 0.310344827586207 0
0.354838709677419 0.354838709677419 0.310344827586207 0.310344827586207 0
0.290322580645161 0.290322580645161 0.25 0.25 0
0.266666666666667 0.3 0.259259259259259 0.222222222222222 0
0.206896551724138 0.241379310344828 0.222222222222222 0.185185185185185 0
0.290322580645161 0.32258064516129 0.333333333333333 0.333333333333333 0
0.4375 0.4375 0.40625 0.375 1
0.4375 0.4375 0.40625 0.40625 1
0.424242424242424 0.424242424242424 0.40625 0.40625 1
0.393939393939394 0.424242424242424 0.4375 0.40625 1
0.4375 0.40625 0.40625 0.375 1
0.419354838709677 0.419354838709677 0.387096774193548 0.387096774193548 1
0.387096774193548 0.387096774193548 0.375 0.375 1
0.40625 0.40625 0.375 0.375 1
0.451612903225806 0.419354838709677 0.363636363636364 0.363636363636364 1
0.40625 0.4375 0.419354838709677 0.419354838709677 1
0.40625 0.4375 0.363636363636364 0.363636363636364 1
0.366666666666667 0.366666666666667 0.379310344827586 0.379310344827586 0
0.354838709677419 0.354838709677419 0.333333333333333 0.366666666666667 1
0.354838709677419 0.354838709677419 0.354838709677419 0.354838709677419 1
0.375 0.40625 0.375 0.375 1
0.375 0.40625 0.40625 0.40625 1
0.40625 0.40625 0.387096774193548 0.387096774193548 1
0.419354838709677 0.419354838709677 0.419354838709677 0.387096774193548 1
0.375 0.375 0.375 0.375 1
0.387096774193548 0.419354838709677 0.387096774193548 0.387096774193548 1
0.333333333333333 0.366666666666667 0.366666666666667 0.366666666666667 0
0.166666666666667 0.233333333333333 0.241379310344828 0.241379310344828 0
0.375 0.40625 0.375 0.40625 1
